ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
477,200.18.102.1,200.18.102.102,53,60125,IP,UDP,135.0,0,135,1,135.0,1.0,1,0
478,2800:3f0:4001:831::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,55435,IPv6,UDP,373.35714285714283,0.2359153076923076923076923077,5227,14,402.0769230769231,1.0769230769230769,13,0.2555749166666666666666666667
479,200.18.102.39,200.18.102.102,49504,5000,IP,UDP,1317.6360098402968,0.0003362123974108205117864128572,65344205,49592,4352.798094857448,3.303490540900613,15012,0.001110726067550462993804543335
480,200.18.102.102,200.18.102.1,64285,53,IP,UDP,89.0,0,89,1,89.0,1.0,1,0
481,200.18.102.102,200.18.102.1,56454,53,IP,UDP,89.0,0,89,1,89.0,1.0,1,0
482,200.18.102.102,200.18.102.1,51864,53,IP,UDP,89.0,0,89,1,89.0,1.0,1,0
483,200.18.102.1,200.18.102.102,53,64285,IP,UDP,165.0,0,165,1,165.0,1.0,1,0
484,200.18.102.1,200.18.102.102,53,56454,IP,UDP,169.0,0,169,1,169.0,1.0,1,0
485,200.18.102.1,200.18.102.102,53,51864,IP,UDP,135.0,0,135,1,135.0,1.0,1,0
486,200.18.102.102,162.159.135.234,59344,443,IP,TCP,139.72,7.628311666666666666666666667,3493,25,158.77272727272728,1.1363636363636365,22,8.718070476190476190476190476
487,162.159.135.234,200.18.102.102,443,59344,IP,TCP,164.7037037037037,7.041766269230769230769230769,4447,27,211.76190476190476,1.2857142857142858,21,9.153314
488,200.18.102.39,200.18.102.102,39228,5000,IP,UDP,1315.9640921957136,0.0003371087769667805657211023272,65087584,49460,4334.548748002131,3.293819925412893,15016,0.001110427106227106227106227106
489,200.18.102.63,239.255.255.250,58313,1900,IP,UDP,167.75,0.931048,671,4,167.75,1.0,4,0.931048
490,200.18.102.102,200.18.102.1,51992,53,IP,UDP,84.0,0,84,1,84.0,1.0,1,0
491,200.18.102.102,200.18.102.1,53568,53,IP,UDP,84.0,0,84,1,84.0,1.0,1,0
492,200.18.102.1,200.18.102.102,53,51992,IP,UDP,143.0,0,143,1,143.0,1.0,1,0
493,200.18.102.1,200.18.102.102,53,53568,IP,UDP,188.0,0,188,1,188.0,1.0,1,0
494,200.18.102.102,40.70.184.83,59345,443,IP,TCP,66.0,3.759456,330,5,330.0,5.0,1,0
495,200.18.102.102,200.18.102.1,50852,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
496,200.18.102.102,200.18.102.1,60468,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
497,200.18.102.102,200.18.102.1,58537,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
498,200.18.102.1,200.18.102.102,53,60468,IP,UDP,107.0,0,107,1,107.0,1.0,1,0
499,200.18.102.1,200.18.102.102,53,50852,IP,UDP,119.0,0,119,1,119.0,1.0,1,0
500,200.18.102.1,200.18.102.102,53,58537,IP,UDP,151.0,0,151,1,151.0,1.0,1,0
501,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:834::200a,60344,443,IPv6,UDP,245.92307692307693,0.9959305833333333333333333333,3197,13,266.4166666666667,1.0833333333333333,12,1.086469727272727272727272727
502,2800:3f0:4001:834::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,60344,IPv6,UDP,348.2857142857143,0.9165066153846153846153846154,4876,14,375.0769230769231,1.0769230769230769,13,0.9928821666666666666666666667
503,200.18.102.39,200.18.102.102,49841,5000,IP,UDP,1317.2973825989063,0.0003351569869127314395995416441,65527641,49744,4363.564027435573,3.312512485849371,15017,0.001110263319126265316995205115
504,200.18.102.102,239.255.255.250,64315,1900,IP,UDP,218.0,1.008965,872,4,872.0,4.0,1,0
505,200.18.102.102,239.255.255.250,64318,1900,IP,UDP,216.0,1.002590,864,4,864.0,4.0,1,0
506,200.18.102.102,200.18.102.1,63638,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
507,200.18.102.102,200.18.102.1,49952,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
508,200.18.102.1,200.18.102.102,53,49952,IP,UDP,145.0,0,145,1,145.0,1.0,1,0
509,200.18.102.1,200.18.102.102,53,63638,IP,UDP,157.0,0,157,1,157.0,1.0,1,0
510,200.18.102.102,200.18.102.1,64209,53,IP,UDP,80.0,0,80,1,80.0,1.0,1,0
511,200.18.102.102,200.18.102.1,64507,53,IP,UDP,80.0,0,80,1,80.0,1.0,1,0
512,200.18.102.1,200.18.102.102,53,64209,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
513,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,53955,443,IPv6,UDP,975.1111111111111,0.02314205882352941176470588235,17552,18,2194.0,2.25,8,0.05620214285714285714285714286
514,200.18.102.1,200.18.102.102,53,64507,IP,UDP,159.0,0,159,1,159.0,1.0,1,0
515,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,53955,IPv6,UDP,306.64285714285717,0.03289723076923076923076923077,4293,14,536.625,1.75,8,0.06109485714285714285714285714
516,200.18.102.102,200.18.102.127,138,138,IP,UDP,243.0,0,243,1,243.0,1.0,1,0
517,200.18.102.39,200.18.102.102,38532,5000,IP,UDP,1317.8434341416644,0.0003330349373764007910349373764,65973878,50062,4396.792935688104,3.336354548483839,15005,0.001111174486803519061583577713
518,200.18.102.102,200.18.102.1,60404,53,IP,UDP,80.0,0,80,1,80.0,1.0,1,0
519,200.18.102.102,200.18.102.1,55089,53,IP,UDP,80.0,0,80,1,80.0,1.0,1,0
520,200.18.102.102,200.18.102.1,51942,53,IP,UDP,80.0,0,80,1,80.0,1.0,1,0
521,200.18.102.1,200.18.102.102,53,60404,IP,UDP,138.0,0,138,1,138.0,1.0,1,0
522,200.18.102.1,200.18.102.102,53,55089,IP,UDP,126.0,0,126,1,126.0,1.0,1,0
523,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:80f::2003,52141,443,IPv6,UDP,316.75,0.03149685714285714285714285714,2534,8,316.75,1.0,8,0.03149685714285714285714285714
524,200.18.102.1,200.18.102.102,53,51942,IP,UDP,178.0,0,178,1,178.0,1.0,1,0
525,2800:3f0:4001:80f::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,52141,IPv6,UDP,518.0,0.02222088888888888888888888889,5180,10,575.5555555555555,1.1111111111111112,9,0.0249985
526,200.18.102.22,239.255.255.250,63639,1900,IP,UDP,179.0,3.006125,537,3,537.0,3.0,1,0
527,200.18.102.102,200.18.102.1,62722,53,IP,UDP,78.0,0,78,1,78.0,1.0,1,0
528,200.18.102.102,200.18.102.1,58748,53,IP,UDP,78.0,0,78,1,78.0,1.0,1,0
529,200.18.102.102,200.18.102.1,61448,53,IP,UDP,78.0,0,78,1,78.0,1.0,1,0
530,200.18.102.1,200.18.102.102,53,61448,IP,UDP,146.0,0,146,1,146.0,1.0,1,0
531,200.18.102.1,200.18.102.102,53,58748,IP,UDP,94.0,0,94,1,94.0,1.0,1,0
532,200.18.102.1,200.18.102.102,53,62722,IP,UDP,146.0,0,146,1,146.0,1.0,1,0
533,200.18.102.102,34.1.15.89,59354,443,IP,TCP,179.75,0.5355379090909090909090909091,2157,12,215.7,1.2,10,0.6302167777777777777777777778
534,34.1.15.89,200.18.102.102,443,59354,IP,TCP,400.06666666666666,0.4056785714285714285714285714,6001,15,461.61538461538464,1.1538461538461537,13,0.4732916666666666666666666667
535,200.18.102.102,200.18.102.1,49203,53,IP,UDP,76.0,0,76,1,76.0,1.0,1,0
536,200.18.102.102,200.18.102.1,52297,53,IP,UDP,76.0,0,76,1,76.0,1.0,1,0
537,200.18.102.102,200.18.102.1,59289,53,IP,UDP,76.0,0,76,1,76.0,1.0,1,0
538,200.18.102.1,200.18.102.102,53,49203,IP,UDP,104.0,0,104,1,104.0,1.0,1,0
539,200.18.102.1,200.18.102.102,53,52297,IP,UDP,92.0,0,92,1,92.0,1.0,1,0
540,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:81e::2003,55199,443,IPv6,UDP,272.4,0.024294,2724,10,272.4,1.0,10,0.024294
541,2800:3f0:4001:81e::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,55199,IPv6,UDP,475.1818181818182,0.0187283,5227,11,522.7,1.1,10,0.02080922222222222222222222222
542,200.18.102.1,200.18.102.102,53,59289,IP,UDP,136.0,0,136,1,136.0,1.0,1,0
543,200.18.102.39,200.18.102.102,56117,5000,IP,UDP,1316.479112480493,0.0003336674736399831936135731578,65800259,49982,4382.301631701632,3.328804528804529,15015,0.001110765552151325429599040895
544,200.18.102.102,200.18.102.1,49849,53,IP,UDP,82.0,0,82,1,82.0,1.0,1,0
545,200.18.102.102,200.133.233.83,49849,53,IP,UDP,82.0,0,82,1,82.0,1.0,1,0
546,200.133.233.83,200.18.102.102,53,49849,IP,UDP,98.0,0,98,1,98.0,1.0,1,0
547,200.18.102.102,200.18.102.1,65338,53,IP,UDP,82.0,0,82,1,82.0,1.0,1,0
548,200.18.102.102,200.18.102.1,62154,53,IP,UDP,82.0,0,82,1,82.0,1.0,1,0
549,200.18.102.39,200.18.102.102,33548,5000,IP,UDP,1317.6490762539404,0.0003326217753037648889686957563,66043207,50122,4395.8471112886045,3.336128860489883,15024,0.001109720828063635758503627771
550,200.18.102.102,200.133.233.83,62154,53,IP,UDP,82.0,0,82,1,82.0,1.0,1,0
551,200.18.102.102,200.133.233.83,65338,53,IP,UDP,82.0,0,82,1,82.0,1.0,1,0
552,200.133.233.83,200.18.102.102,53,62154,IP,UDP,110.0,0,110,1,110.0,1.0,1,0
553,200.133.233.83,200.18.102.102,53,65338,IP,UDP,98.0,0,98,1,98.0,1.0,1,0
554,2801:b0:b0:116:f1a2:45bb:19b:adb8,2620:101:9000:143:173:243:143:6,59355,443,IPv6,TCP,550.5384615384615,8.655434666666666666666666667,7157,13,795.2222222222222,1.4444444444444444,9,0.22873025
555,2620:101:9000:143:173:243:143:6,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,59355,IPv6,TCP,605.3076923076923,0.1369916666666666666666666667,7869,13,983.625,1.625,8,0.2348428571428571428571428571
556,200.18.102.1,200.18.102.102,53,65338,IP,UDP,98.0,0,98,1,98.0,1.0,1,0
557,200.18.102.1,200.18.102.102,53,62154,IP,UDP,110.0,0,110,1,110.0,1.0,1,0
558,200.18.102.1,200.18.102.102,53,49849,IP,UDP,98.0,0,98,1,98.0,1.0,1,0
559,200.18.102.102,200.18.102.1,49587,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
560,200.18.102.102,200.18.102.1,54797,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
561,200.18.102.102,200.18.102.1,49530,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
562,200.18.102.1,200.18.102.102,53,49587,IP,UDP,119.0,0,119,1,119.0,1.0,1,0
563,200.18.102.1,200.18.102.102,53,54797,IP,UDP,107.0,0,107,1,107.0,1.0,1,0
564,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:834::200a,62722,443,IPv6,UDP,245.76923076923077,1.136133583333333333333333333,3195,13,245.76923076923077,1.0,13,1.136133583333333333333333333
565,200.18.102.1,200.18.102.102,53,49530,IP,UDP,151.0,0,151,1,151.0,1.0,1,0
566,2800:3f0:4001:834::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,62722,IPv6,UDP,348.2857142857143,1.046010692307692307692307692,4876,14,375.0769230769231,1.0769230769230769,13,1.13317825
567,2801:b0:b0:116:f1a2:45bb:19b:adb8,2620:101:9000:143:173:243:143:6,59356,443,IPv6,TCP,1332.132530120482,1.244023182926829268292682927,110567,83,10051.545454545454,7.545454545454546,11,8.4024584
568,2620:101:9000:143:173:243:143:6,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,59356,IPv6,TCP,162.55128205128204,1.090596207792207792207792208,12679,78,1584.875,9.75,8,11.99655828571428571428571429
569,200.18.102.102,200.18.102.1,55930,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
570,200.18.102.102,200.18.102.1,57190,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
571,200.18.102.102,200.18.102.1,55863,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
572,200.18.102.1,200.18.102.102,53,57190,IP,UDP,159.0,0,159,1,159.0,1.0,1,0
573,200.18.102.1,200.18.102.102,53,55930,IP,UDP,157.0,0,157,1,157.0,1.0,1,0
574,200.18.102.1,200.18.102.102,53,55863,IP,UDP,214.0,0,214,1,214.0,1.0,1,0
575,200.18.102.102,200.18.102.1,64325,53,IP,UDP,102.0,0,102,1,102.0,1.0,1,0
576,200.18.102.102,200.133.233.83,64325,53,IP,UDP,102.0,0,102,1,102.0,1.0,1,0
577,200.18.102.102,200.18.102.1,50827,53,IP,UDP,77.0,0,77,1,77.0,1.0,1,0
578,200.133.233.83,200.18.102.102,53,64325,IP,UDP,243.0,0,243,1,243.0,1.0,1,0
579,200.18.102.102,200.18.102.1,54045,53,IP,UDP,77.0,0,77,1,77.0,1.0,1,0
580,200.18.102.102,200.18.102.1,50832,53,IP,UDP,77.0,0,77,1,77.0,1.0,1,0
581,200.18.102.102,20.185.212.106,59357,443,IP,TCP,832.8125,8.837664533333333333333333333,13325,16,1110.4166666666667,1.3333333333333333,12,12.05136072727272727272727273
