ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI,Direction
290,2800:3f0:4001:831::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,56143,IPv6,UDP,373.3571428571428,0.2352581538461538,5227,14,402.0769230769231,1.0769230769230769,13,0.254863,Downlink
295,200.18.102.102,20.54.24.148,59034,443,IP,TCP,148.5,9.306100692307693,2079,14,207.9,1.4,10,0.0867028888888888,Uplink
296,20.54.24.148,200.18.102.102,443,59034,IP,TCP,338.54545454545456,12.0786962,3724,11,372.4,1.1,10,13.420773555555556,Downlink
297,200.18.102.39,200.18.102.102,60957,5000,IP,UDP,1316.5259967591574,0.0003334911975353,65809185,49987,4384.356095936043,3.3302465023317787,15010,0.0011106596708641,Uplink
303,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:818::200a,58104,443,IPv6,UDP,193.6153846153846,0.4009104,5034,26,193.6153846153846,1.0,26,0.4009104,Uplink
305,2800:3f0:4001:818::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,58104,IPv6,UDP,272.22222222222223,0.3846979615384615,7350,27,282.6923076923077,1.0384615384615383,26,0.40008588,Downlink
309,200.18.102.102,54.194.213.125,59035,80,IP,TCP,170.8,0.11945875,854,5,284.6666666666667,1.6666666666666667,3,0.2388725,Uplink
310,54.194.213.125,200.18.102.102,80,59035,IP,TCP,112.8,0.118037,564,5,188.0,1.6666666666666667,3,0.1196855,Downlink
312,200.18.102.39,200.18.102.102,48207,5000,IP,UDP,1316.0222217769406,0.0003340622983668,65677405,49906,4371.790254942422,3.321972974772016,15023,0.0011097975635734,Uplink
313,200.18.102.102,54.194.213.125,59037,80,IP,TCP,151.2,0.1202595,756,5,252.0,1.6666666666666667,3,0.240469,Uplink
320,200.18.102.102,162.159.134.234,59038,443,IP,TCP,147.17391304347825,8.640052181818183,3385,23,153.86363636363637,1.0454545454545454,22,9.051483238095239,Uplink
321,162.159.134.234,200.18.102.102,443,59038,IP,TCP,135.12,7.920245916666666,3378,25,177.78947368421052,1.3157894736842106,19,10.559433611111112,Downlink
322,54.194.213.125,200.18.102.102,80,59037,IP,TCP,112.0,0.12332425,560,5,186.66666666666663,1.6666666666666667,3,0.122205,Downlink
323,200.18.102.102,54.76.133.21,59039,80,IP,TCP,211.33333333333331,0.144389,1268,6,317.0,1.5,4,0.2406126666666666,Uplink
326,200.18.102.102,54.194.213.125,59040,80,IP,TCP,312.1666666666667,0.1426966,1873,6,468.25,1.5,4,0.2374206666666666,Uplink
327,54.76.133.21,200.18.102.102,80,59039,IP,TCP,133.5,0.143798,801,6,267.0,2.0,3,0.239931,Downlink
329,54.194.213.125,200.18.102.102,80,59040,IP,TCP,106.5,0.1410298,639,6,159.75,1.5,4,0.1577853333333333,Downlink
330,200.18.102.102,54.194.213.125,59041,80,IP,TCP,157.6,0.11963025,788,5,262.6666666666667,1.6666666666666667,3,0.2392205,Uplink
331,54.194.213.125,200.18.102.102,80,59041,IP,TCP,112.0,0.1214245,560,5,186.66666666666663,1.6666666666666667,3,0.1205355,Downlink
332,200.18.102.102,54.194.213.125,59042,80,IP,TCP,160.8,0.12005425,804,5,268.0,1.6666666666666667,3,0.240051,Uplink
333,54.194.213.125,200.18.102.102,80,59042,IP,TCP,112.0,0.118074,560,5,186.66666666666663,1.6666666666666667,3,0.119891,Downlink
334,200.18.102.102,54.194.213.125,59044,80,IP,TCP,160.8,0.11910125,804,5,268.0,1.6666666666666667,3,0.238159,Uplink
335,54.194.213.125,200.18.102.102,80,59044,IP,TCP,112.0,0.117201,560,5,186.66666666666663,1.6666666666666667,3,0.116574,Downlink
336,200.18.102.102,54.194.213.125,59045,80,IP,TCP,170.4,0.11658175,852,5,284.0,1.6666666666666667,3,0.233116,Uplink
337,54.194.213.125,200.18.102.102,80,59045,IP,TCP,112.0,0.11699425,560,5,186.66666666666663,1.6666666666666667,3,0.117078,Downlink
338,200.18.102.102,54.194.213.125,59046,80,IP,TCP,157.6,0.120638,788,5,262.6666666666667,1.6666666666666667,3,0.2412165,Uplink
339,54.194.213.125,200.18.102.102,80,59046,IP,TCP,112.0,0.12090125,560,5,186.66666666666663,1.6666666666666667,3,0.1222865,Downlink
340,200.18.102.102,54.194.213.125,59047,80,IP,TCP,167.2,0.12301225,836,5,278.6666666666667,1.6666666666666667,3,0.2459845,Uplink
341,54.194.213.125,200.18.102.102,80,59047,IP,TCP,112.0,0.11898225,560,5,186.66666666666663,1.6666666666666667,3,0.120297,Downlink
342,200.18.102.102,54.194.213.125,59049,80,IP,TCP,173.6,0.11984325,868,5,289.3333333333333,1.6666666666666667,3,0.239599,Uplink
343,54.194.213.125,200.18.102.102,80,59049,IP,TCP,112.0,0.12012825,560,5,186.66666666666663,1.6666666666666667,3,0.122964,Downlink
344,200.18.102.102,54.194.213.125,59050,80,IP,TCP,199.2,0.1296405,996,5,332.0,1.6666666666666667,3,0.259233,Uplink
345,54.194.213.125,200.18.102.102,80,59050,IP,TCP,112.0,0.13147325,560,5,186.66666666666663,1.6666666666666667,3,0.133273,Downlink
346,200.18.102.102,54.194.213.125,59051,80,IP,TCP,164.0,0.11875725,820,5,273.3333333333333,1.6666666666666667,3,0.237161,Uplink
348,54.194.213.125,200.18.102.102,80,59051,IP,TCP,112.0,0.118061,560,5,186.66666666666663,1.6666666666666667,3,0.119739,Downlink
349,200.18.102.102,54.194.213.125,59052,80,IP,TCP,165.6,0.1195965,828,5,276.0,1.6666666666666667,3,0.23915,Uplink
350,54.194.213.125,200.18.102.102,80,59052,IP,TCP,112.0,0.12066875,560,5,186.66666666666663,1.6666666666666667,3,0.1234425,Downlink
351,200.18.102.102,54.194.213.125,59054,80,IP,TCP,164.0,0.11688675,820,5,273.3333333333333,1.6666666666666667,3,0.233463,Uplink
352,54.194.213.125,200.18.102.102,80,59054,IP,TCP,112.0,0.12875325,560,5,186.66666666666663,1.6666666666666667,3,0.1176215,Downlink
353,200.18.102.102,54.194.213.125,59055,80,IP,TCP,168.8,0.12027325,844,5,281.3333333333333,1.6666666666666667,3,0.240348,Uplink
354,54.194.213.125,200.18.102.102,80,59055,IP,TCP,112.0,0.1211795,560,5,186.66666666666663,1.6666666666666667,3,0.1200255,Downlink
355,200.18.102.102,54.194.213.125,59056,80,IP,TCP,165.6,0.165002,828,5,276.0,1.6666666666666667,3,0.3299175,Uplink
356,54.194.213.125,200.18.102.102,80,59056,IP,TCP,112.0,0.17125275,560,5,186.66666666666663,1.6666666666666667,3,0.174706,Downlink
357,200.18.102.102,54.194.213.125,59057,80,IP,TCP,181.6,0.11977325,908,5,302.6666666666667,1.6666666666666667,3,0.239468,Uplink
358,54.194.213.125,200.18.102.102,80,59057,IP,TCP,112.0,0.11909225,560,5,186.66666666666663,1.6666666666666667,3,0.1187085,Downlink
365,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4003:c00::54,53537,443,IPv6,UDP,539.25,0.0302923636363636,6471,12,588.2727272727273,1.0909090909090908,11,0.0333216,Uplink
367,2800:3f0:4003:c00::54,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,53537,IPv6,UDP,357.6428571428572,0.0269474615384615,5007,14,455.1818181818182,1.2727272727272727,11,0.0261543,Downlink
369,200.18.102.39,200.18.102.102,54743,5000,IP,UDP,1317.6360098402968,0.0003362098969571,65344205,49592,4352.798094857448,3.303490540900613,15012,0.0011107178069415,Uplink
383,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:818::200a,51320,443,IPv6,UDP,359.8125,0.058626,5757,16,359.8125,1.0,16,0.058626,Uplink
384,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:809::200e,61129,443,IPv6,UDP,256.6,0.0161407777777777,2566,10,285.1111111111111,1.1111111111111112,9,0.018158375,Uplink
386,2800:3f0:4001:809::200e,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,61129,IPv6,UDP,392.9090909090909,0.0118422,4322,11,480.22222222222223,1.2222222222222223,9,0.01480275,Downlink
387,2800:3f0:4001:818::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,51320,IPv6,UDP,420.6111111111111,0.0499863529411764,7571,18,473.1875,1.125,16,0.0566512,Downlink
388,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:809::200e,56996,443,IPv6,UDP,748.1632653061224,0.3543560625,36660,49,1047.428571428571,1.4,35,0.5002673823529411,Uplink
389,2800:3f0:4001:809::200e,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,56996,IPv6,UDP,281.875,0.434915282051282,11275,40,363.7096774193548,1.2903225806451613,31,0.5653898666666666,Downlink
390,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,57831,443,IPv6,UDP,975.1666666666666,0.0447341176470588,17553,18,2194.125,2.25,8,0.10864,Uplink
391,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,57831,IPv6,UDP,306.6428571428572,0.058222923076923,4293,14,536.625,1.75,8,0.1081282857142857,Downlink
392,200.18.102.39,200.18.102.102,45204,5000,IP,UDP,1315.9640921957136,0.000337148850563,65087584,49460,4334.548748002131,3.293819925412893,15016,0.0011105591075591,Uplink
398,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:81e::200e,53600,443,IPv6,UDP,409.9166666666667,0.0201020909090909,4919,12,447.1818181818182,1.0909090909090908,11,0.0221123,Uplink
400,2800:3f0:4001:81e::200e,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,53600,IPv6,UDP,580.2307692307693,0.0144643333333333,7543,13,685.7272727272727,1.181818181818182,11,0.0173572,Downlink
405,200.18.102.102,52.191.219.104,59072,443,IP,TCP,210.16666666666663,0.0787021818181818,2522,12,280.22222222222223,1.3333333333333333,9,0.073798875,Uplink
406,52.191.219.104,200.18.102.102,443,59072,IP,TCP,484.7,0.0810447777777777,4847,10,538.5555555555555,1.1111111111111112,9,0.091175375,Downlink
407,200.18.102.39,200.18.102.102,38667,5000,IP,UDP,1317.2973825989063,0.0003351972136783,65527641,49744,4363.564027435573,3.312512485849371,15017,0.0011103965769845,Uplink
408,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:818::200a,56139,443,IPv6,UDP,245.53846153846155,0.9097673333333332,3192,13,266.0,1.0833333333333333,12,0.9924734545454544,Uplink
409,2800:3f0:4001:818::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,56139,IPv6,UDP,348.2857142857143,0.8374796923076923,4876,14,375.0769230769231,1.0769230769230769,13,0.9072696666666666,Downlink
410,200.18.102.39,200.18.102.102,50207,5000,IP,UDP,1317.8434341416644,0.0003330244301951,65973878,50062,4396.792935688104,3.336354548483839,15005,0.0011111394294854,Uplink
416,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:809::200e,55053,443,IPv6,UDP,661.3529411764706,0.0126801875,11243,17,864.8461538461538,1.3076923076923077,13,0.0169069166666666,Uplink
418,2800:3f0:4001:809::200e,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,55053,IPv6,UDP,445.88235294117646,0.0087028125,7580,17,541.4285714285714,1.2142857142857142,14,0.0107111538461538,Downlink
419,200.18.102.39,200.18.102.102,41589,5000,IP,UDP,1316.479112480493,0.000333587663312,65800259,49982,4382.301631701632,3.328804528804529,15015,0.0011104998667909,Uplink
420,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,50395,443,IPv6,UDP,975.6666666666666,0.0185977058823529,17562,18,2195.25,2.25,8,0.0451658571428571,Uplink
421,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,50395,IPv6,UDP,306.6428571428572,0.0245212307692307,4293,14,536.625,1.75,8,0.0455394285714285,Downlink
427,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:831::2003,59012,443,IPv6,UDP,258.6923076923077,0.2558245833333333,3363,13,280.25,1.0833333333333333,12,0.2790813636363636,Uplink
429,2800:3f0:4001:831::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,59012,IPv6,UDP,373.3571428571428,0.233526,5227,14,402.0769230769231,1.0769230769230769,13,0.2529865,Downlink
430,200.18.102.39,200.18.102.102,46328,5000,IP,UDP,1317.6490762539404,0.0003326179645258,66043207,50122,4395.8471112886045,3.336128860489883,15024,0.0011097081142248,Uplink
431,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:818::200a,52284,443,IPv6,UDP,235.42857142857144,0.774346923076923,3296,14,253.53846153846155,1.0769230769230769,13,0.8388758333333333,Uplink
432,2800:3f0:4001:818::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,52284,IPv6,UDP,330.8666666666667,0.71716,4963,15,381.7692307692308,1.1538461538461535,13,0.8366866666666666,Downlink
433,200.18.102.39,200.18.102.102,35001,5000,IP,UDP,1315.7422933655491,0.0003356947688466,65346341,49665,4352.94038102851,3.308353317346123,15012,0.0011106485244154,Uplink
434,200.18.102.39,200.18.102.102,48260,5000,IP,UDP,1315.404108480065,0.000337477827926,64994117,49410,4341.624382097529,3.3006012024048097,14970,0.0011139315919567,Uplink
437,200.18.102.102,162.247.243.29,59095,443,IP,TCP,410.3333333333333,10.930539,4924,12,447.6363636363636,1.0909090909090908,11,12.0235929,Uplink
438,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:809::200e,61329,443,IPv6,UDP,648.0,0.464013625,16200,25,852.6315789473684,1.3157894736842106,19,0.6186848333333334,Uplink
439,162.247.243.29,200.18.102.102,443,59095,IP,TCP,194.25,10.916695,2331,12,291.375,1.5,8,17.15480642857143,Downlink
440,2800:3f0:4001:809::200e,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,61329,IPv6,UDP,373.0869565217391,0.500856909090909,8581,23,429.05,1.15,20,0.5799395789473684,Downlink
447,200.18.102.102,162.159.138.232,52855,443,IP,UDP,330.22222222222223,0.010002625,2972,9,424.57142857142856,1.2857142857142858,7,0.0103796666666666,Uplink
448,162.159.138.232,200.18.102.102,443,52855,IP,UDP,270.55555555555554,0.004259125,2435,9,304.375,1.125,8,0.0048675714285714,Downlink
456,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:831::2003,51966,443,IPv6,UDP,317.375,0.0231804285714285,2539,8,362.7142857142857,1.1428571428571428,7,0.0270438333333333,Uplink
457,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,52971,443,IPv6,UDP,815.2727272727273,0.0253508571428571,17936,22,1494.6666666666667,1.8333333333333333,12,0.0483970909090909,Uplink
458,2800:3f0:4001:831::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,51966,IPv6,UDP,478.7,0.0110164444444444,4787,10,531.8888888888889,1.1111111111111112,9,0.0123935,Downlink
459,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,52971,IPv6,UDP,343.6470588235294,0.0299454375,5842,17,584.2,1.7,10,0.0532363333333333,Downlink
465,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:80f::2003,61538,443,IPv6,UDP,317.125,0.0321221428571428,2537,8,317.125,1.0,8,0.0321221428571428,Uplink
470,2800:3f0:4001:80f::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,61538,IPv6,UDP,515.0,0.0219595555555555,5150,10,572.2222222222222,1.1111111111111112,9,0.0247045,Downlink
474,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:81e::200e,60509,443,IPv6,UDP,410.25,0.0236994545454545,4923,12,447.54545454545456,1.0909090909090908,11,0.0260694,Uplink
475,2800:3f0:4001:81e::200e,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,60509,IPv6,UDP,563.2307692307693,0.0177531666666666,7322,13,665.6363636363636,1.181818181818182,11,0.0213038,Downlink
476,200.18.102.39,200.18.102.102,57602,5000,IP,UDP,1315.9298560788034,0.0003364685304804,65192481,49541,4342.980547598428,3.300313103723936,15011,0.0011105030646235,Uplink
478,200.18.102.39,200.18.102.102,41690,5000,IP,UDP,1316.9560715217435,0.0003345316476018,65625238,49831,4370.645221445221,3.3187479187479187,15015,0.0011102778739842,Uplink
479,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:818::200a,61104,443,IPv6,UDP,225.66666666666663,0.7583891428571428,3385,15,241.78571428571428,1.0714285714285714,14,0.8167267692307691,Uplink
480,2800:3f0:4001:818::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,61104,IPv6,UDP,330.7333333333333,0.756653,4961,15,354.35714285714283,1.0714285714285714,14,0.8148570769230769,Downlink
489,200.18.102.102,20.185.212.106,59104,443,IP,TCP,442.75,8.249319363636364,5313,12,590.3333333333334,1.3333333333333333,9,5.700860375,Uplink
491,20.185.212.106,200.18.102.102,443,59104,IP,TCP,595.5833333333334,8.248234545454546,7147,12,1021.0,1.7142857142857142,7,7.5988335,Downlink
496,200.18.102.102,44.196.159.172,59105,443,IP,TCP,167.44444444444446,7.596634625,1507,9,215.28571428571428,1.2857142857142858,7,0.1348511666666666,Uplink
497,44.196.159.172,200.18.102.102,443,59105,IP,TCP,577.6666666666666,5.511352454545455,6932,12,770.2222222222222,1.3333333333333333,9,7.578109625,Downlink
498,200.18.102.102,162.159.134.234,59106,443,IP,TCP,193.2,5.942041,2898,15,207.0,1.0714285714285714,14,6.399121076923077,Uplink
499,162.159.134.234,200.18.102.102,443,59106,IP,TCP,179.4,5.936765071428571,2691,15,244.63636363636363,1.3636363636363635,11,8.3114711,Downlink
506,200.18.102.102,108.158.172.53,59107,443,IP,TCP,244.3,5.010064222222223,2443,10,271.44444444444446,1.1111111111111112,9,5.63632225,Uplink
507,108.158.172.53,200.18.102.102,443,59107,IP,TCP,142.1,5.010792888888889,1421,10,177.625,1.25,8,0.0096625714285714,Downlink
508,200.18.102.39,200.18.102.102,39166,5000,IP,UDP,1317.291137977815,0.0003326309678191,66027901,50124,4399.220534346059,3.3395962422546472,15009,0.0011109049840085,Uplink
515,200.18.102.102,162.159.133.233,65394,443,IP,UDP,254.6,0.0136247777777777,2546,10,318.25,1.25,8,0.0175175714285714,Uplink
516,162.159.133.233,200.18.102.102,443,65394,IP,UDP,312.9,0.0077941111111111,3129,10,347.6666666666667,1.1111111111111112,9,0.008768375,Downlink
520,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,58884,443,IPv6,UDP,975.3888888888888,0.0392494705882352,17557,18,2194.625,2.25,8,0.0953201428571428,Uplink
523,2801:b0:b0:116:f1a2:45bb:19b:adb8,2001:4860:4802:36::75,55409,443,IPv6,UDP,326.6666666666667,0.0263429285714285,4900,15,326.6666666666667,1.0,15,0.0263429285714285,Uplink
525,2001:4860:4802:36::75,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,55409,IPv6,UDP,541.5333333333333,0.0258544285714285,8123,15,676.9166666666666,1.25,12,0.0329056363636363,Downlink
526,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,58884,IPv6,UDP,367.09090909090907,0.06645,4038,11,504.75,1.375,8,0.0949285714285714,Downlink
527,200.18.102.39,200.18.102.102,53552,5000,IP,UDP,1316.8264357265434,0.0003327024325025,65991440,50114,4399.13605759616,3.340710619292047,15001,0.0011115144666666,Uplink
533,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:831::2003,63154,443,IPv6,UDP,258.7692307692308,0.25701475,3364,13,280.3333333333333,1.0833333333333333,12,0.2803797272727272,Uplink
535,2800:3f0:4001:831::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,63154,IPv6,UDP,373.3571428571428,0.234403,5227,14,402.0769230769231,1.0769230769230769,13,0.2539365833333333,Downlink
536,200.18.102.39,200.18.102.102,45737,5000,IP,UDP,1315.86163459235,0.0003328328042961,65914141,50092,4388.424833555259,3.335019973368841,15020,0.0011100557959917,Uplink
537,200.18.102.63,239.255.255.250,46328,1900,IP,UDP,167.75,1.0553013333333332,671,4,167.75,1.0,4,1.0553013333333332,Uplink
538,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:818::200a,62380,443,IPv6,UDP,217.375,0.7659654,3478,16,231.86666666666667,1.0666666666666669,15,0.8206772142857142,Uplink
539,2800:3f0:4001:818::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,62380,IPv6,UDP,315.375,0.7641668,5046,16,360.4285714285714,1.1428571428571428,14,0.881730923076923,Downlink
552,200.18.102.102,3.208.249.254,59118,443,IP,TCP,284.0,1.191237,2840,10,405.7142857142857,1.4285714285714286,7,0.1204236666666666,Uplink
553,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,58447,443,IPv6,UDP,537.0,0.0338925,1611,3,537.0,1.0,3,0.0338925,Uplink
554,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,58447,IPv6,UDP,686.6,0.01420475,3433,5,858.25,1.25,4,0.0189396666666666,Downlink
555,3.208.249.254,200.18.102.102,443,59118,IP,TCP,662.2666666666667,0.7556717857142857,9934,15,903.0909090909092,1.3636363636363635,11,1.0579405,Downlink
562,200.18.102.102,54.157.61.44,59120,443,IP,TCP,540.25,0.0594892666666666,8644,16,1080.5,2.0,8,0.1069128571428571,Uplink
565,54.157.61.44,200.18.102.102,443,59120,IP,TCP,1038.4347826086955,0.0340908636363636,23884,23,2653.777777777778,2.555555555555556,9,0.093749875,Downlink
566,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:809::200e,52877,443,IPv6,UDP,749.925,0.104221923076923,29997,40,1111.0,1.4814814814814814,27,0.1563328846153846,Uplink
567,2800:3f0:4001:809::200e,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,52877,IPv6,UDP,269.5151515151515,0.125904375,8894,33,342.0769230769231,1.2692307692307692,26,0.1611576,Downlink
573,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:833::2004,56956,443,IPv6,UDP,351.8,0.01828575,1759,5,439.75,1.25,4,0.0213856666666666,Uplink
575,2800:3f0:4001:833::2004,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,56956,IPv6,UDP,656.6666666666666,0.007626,3940,6,788.0,1.2,5,0.0095325,Downlink
