ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
105,20.115.21.104,200.18.102.4,443,53897,IP,TCP,596.3636363636364,0.6550899143,6560,11,820.0,1.375,8,0.9358427347142857142857142857
106,200.18.102.4,239.255.255.250,56058,1900,IP,UDP,217.0,1.001664893666666666666666667,868,4,868.0,4.0,1,0
107,200.18.102.4,200.133.233.83,57007,53,IP,UDP,79.0,0,79,1,79.0,1.0,1,0
108,200.18.102.4,200.133.233.83,52328,53,IP,UDP,79.0,0,79,1,79.0,1.0,1,0
109,200.18.102.4,200.133.233.83,58687,53,IP,UDP,79.0,0,79,1,79.0,1.0,1,0
110,200.133.233.83,200.18.102.4,53,57007,IP,UDP,107.0,0,107,1,107.0,1.0,1,0
111,200.133.233.83,200.18.102.4,53,52328,IP,UDP,95.0,0,95,1,95.0,1.0,1,0
112,200.133.233.83,200.18.102.4,53,58687,IP,UDP,129.0,0,129,1,129.0,1.0,1,0
113,2801:b0:b0:116:d418:7717:eb06:1d43,2800:3f0:4003:c00::54,50931,443,IPv6,UDP,552.8333333333334,0.03042287863636363636363636364,6634,12,552.8333333333334,1.0,12,0.03042287863636363636363636364
114,2800:3f0:4003:c00::54,2801:b0:b0:116:d418:7717:eb06:1d43,443,50931,IPv6,UDP,364.7857142857143,0.02748894676923076923076923077,5107,14,425.5833333333333,1.1666666666666667,12,0.03248693709090909090909090909
115,200.18.102.4,200.133.233.83,52333,53,IP,UDP,93.0,0,93,1,93.0,1.0,1,0
116,200.18.102.4,200.133.233.83,50676,53,IP,UDP,93.0,0,93,1,93.0,1.0,1,0
117,200.18.102.4,200.133.233.83,57551,53,IP,UDP,93.0,0,93,1,93.0,1.0,1,0
118,200.133.233.83,200.18.102.4,53,50676,IP,UDP,217.0,0,217,1,217.0,1.0,1,0
119,200.133.233.83,200.18.102.4,53,52333,IP,UDP,262.0,0,262,1,262.0,1.0,1,0
120,200.133.233.83,200.18.102.4,53,57551,IP,UDP,262.0,0,262,1,262.0,1.0,1,0
121,200.18.102.4,52.182.143.208,53898,443,IP,TCP,1303.5578947368422,0.02610200961702127659574468085,123838,95,10319.833333333334,7.916666666666667,12,0.09690199781818181818181818182
